customer_id,Final_Cluster
26805,Karens
26806,Demanding foodies
26807,Large families
26808,Vegetarians
26809,Demanding foodies
26810,High spenders
26811,Vegetarians
26812,Demanding foodies
26814,High spenders
26817,High spenders
26819,Promo Hunters
26820,Vegetarians
26821,Large families
26822,Promo Hunters
26823,Promo Hunters
26824,Demanding foodies
26825,Karens
26826,Vegetarians
26827,Vegetarians
26830,Demanding foodies
26831,Karens
26832,High spenders
26833,Large families
26835,Tech enthusiasts
26836,Karens
26837,Karens
26838,High spenders
26839,Vegetarians
26841,Vegetarians
26842,Large families
26843,Pet lovers
26844,Large families
26845,Karens
26846,Demanding foodies
26847,Vegetarians
26848,Pet lovers
26849,High spenders
26850,Large families
26851,College students
26852,Tech enthusiasts
26853,Vegetarians
26854,Karens
26855,Karens
26857,Large families
26858,Pet lovers
26859,Vegetarians
26860,Large families
26861,Demanding foodies
26863,Vegetarians
26864,High spenders
26865,Large families
26866,Large families
26867,Vegetarians
26868,Vegetarians
26869,High spenders
26871,Pet lovers
26872,Karens
26873,Promo Hunters
26874,Pet lovers
26875,Promo Hunters
26876,Demanding foodies
26878,Vegetarians
26879,Tech enthusiasts
26880,Large families
26882,Promo Hunters
26885,Vegetarians
26886,Vegetarians
26887,College students
26888,Promo Hunters
26891,Tech enthusiasts
26892,Large families
26893,Large families
26894,Pet lovers
26895,High spenders
26896,Tech enthusiasts
26898,Promo Hunters
26899,Vegetarians
26900,Large families
26901,Karens
26902,Pet lovers
26903,High spenders
26904,High spenders
26905,Tech enthusiasts
26907,Pet lovers
26908,Promo Hunters
26909,High spenders
26910,Karens
26913,High spenders
26914,Large families
26915,Karens
26916,Demanding foodies
26917,High spenders
26918,High spenders
26919,Karens
26920,Vegetarians
26921,Promo Hunters
26923,Demanding foodies
26925,Demanding foodies
26926,Tech enthusiasts
26927,Vegetarians
26929,High spenders
26930,Karens
26931,Tech enthusiasts
26932,High spenders
26934,Large families
26935,High spenders
26936,High spenders
26937,Pet lovers
26938,Vegetarians
26939,Vegetarians
26940,Karens
26941,Vegetarians
26943,Pet lovers
26946,Karens
26948,Vegetarians
26950,Demanding foodies
26951,High spenders
26952,High spenders
26953,High spenders
26954,High spenders
26955,Large families
26956,Pet lovers
26957,Promo Hunters
26958,Pet lovers
26959,Large families
26960,Tech enthusiasts
26961,High spenders
26962,Large families
26963,Tech enthusiasts
26964,Tech enthusiasts
26965,Demanding foodies
26967,Demanding foodies
26968,Vegetarians
26969,Demanding foodies
26970,High spenders
26971,Demanding foodies
26972,College students
26973,Vegetarians
26974,Promo Hunters
26975,Vegetarians
26976,High spenders
26979,Pet lovers
26980,Vegetarians
26981,Karens
26982,Pet lovers
26983,High spenders
26984,Pet lovers
26985,Karens
26986,Karens
26987,Large families
26989,Karens
26990,High spenders
26991,Demanding foodies
26992,Large families
26993,Karens
26994,Karens
26995,Karens
26996,College students
26997,Vegetarians
26998,High spenders
26999,Vegetarians
27001,Pet lovers
27002,Karens
27003,Promo Hunters
27004,Karens
27007,Demanding foodies
27008,High spenders
27010,Demanding foodies
27011,Vegetarians
27012,Demanding foodies
27013,Karens
27014,Vegetarians
27015,Large families
27016,Promo Hunters
27017,Promo Hunters
27018,Demanding foodies
27019,Vegetarians
27021,Karens
27022,Tech enthusiasts
27023,Demanding foodies
27024,Pet lovers
27025,Karens
27026,Promo Hunters
27030,Large families
27031,Karens
27032,Large families
27033,Demanding foodies
27034,Large families
27035,High spenders
27036,Tech enthusiasts
27038,Promo Hunters
27039,Demanding foodies
27040,Vegetarians
27041,Karens
27042,Karens
27043,Promo Hunters
27044,College students
27045,Promo Hunters
27046,Karens
27047,Large families
27048,High spenders
27050,High spenders
27051,Karens
27052,Karens
27053,Vegetarians
27054,Karens
27056,Vegetarians
27058,Vegetarians
27059,Karens
27060,Karens
27061,Karens
27063,Large families
27064,High spenders
27065,Large families
27066,Promo Hunters
27067,High spenders
27068,Demanding foodies
27069,Demanding foodies
27070,Large families
27071,Promo Hunters
27072,Karens
27073,Demanding foodies
27074,Large families
27076,College students
27078,Demanding foodies
27079,Large families
27080,Large families
27081,Pet lovers
27082,Karens
27083,Large families
27085,Pet lovers
27087,Pet lovers
27089,Large families
27090,Vegetarians
27091,Vegetarians
27092,Vegetarians
27093,Demanding foodies
27094,Pet lovers
27095,Demanding foodies
27096,Demanding foodies
27097,High spenders
27098,Promo Hunters
27099,High spenders
27100,Pet lovers
27101,Vegetarians
27103,Large families
27104,Demanding foodies
27105,Karens
27106,Promo Hunters
27107,Tech enthusiasts
27109,Pet lovers
27111,Large families
27112,Pet lovers
27113,Karens
27114,Karens
27115,Demanding foodies
27117,Large families
27118,High spenders
27120,Demanding foodies
27121,Karens
27122,Vegetarians
27123,Tech enthusiasts
27124,Vegetarians
27125,Promo Hunters
27126,Large families
27128,Vegetarians
27129,Karens
27130,High spenders
27131,Promo Hunters
27132,Promo Hunters
27133,Tech enthusiasts
27134,Vegetarians
27137,Karens
27138,Vegetarians
27139,Demanding foodies
27140,Karens
27141,Vegetarians
27142,Large families
27143,Large families
27145,High spenders
27146,Karens
27147,High spenders
27149,Promo Hunters
27151,Karens
27152,Karens
27153,Karens
27154,High spenders
27156,Karens
27157,Demanding foodies
27158,Demanding foodies
27159,Pet lovers
27160,Karens
27161,Promo Hunters
27162,Demanding foodies
27164,Vegetarians
27165,Vegetarians
27166,Vegetarians
27167,Demanding foodies
27168,Large families
27169,Promo Hunters
27170,Promo Hunters
27171,Karens
27172,Pet lovers
27173,High spenders
27174,High spenders
27175,Demanding foodies
27176,Pet lovers
27177,Promo Hunters
27178,Karens
27179,Karens
27180,Vegetarians
27181,High spenders
27182,Large families
27183,Promo Hunters
27184,Tech enthusiasts
27185,Karens
27186,Demanding foodies
27187,Pet lovers
27188,Demanding foodies
27189,Promo Hunters
27190,Pet lovers
27191,Karens
27193,Promo Hunters
27194,Large families
27195,Vegetarians
27196,Karens
27197,Promo Hunters
27198,Vegetarians
27199,High spenders
27200,Tech enthusiasts
27201,Vegetarians
27203,Karens
27204,Demanding foodies
27206,Promo Hunters
27207,Karens
27208,Promo Hunters
27210,Vegetarians
27211,Large families
27212,Large families
27213,Large families
27214,Vegetarians
27215,Pet lovers
27216,Promo Hunters
27217,Demanding foodies
27218,Demanding foodies
27219,Karens
27221,Karens
27223,Promo Hunters
27225,Vegetarians
27226,Tech enthusiasts
27227,Pet lovers
27228,Pet lovers
27229,Large families
27230,Vegetarians
27231,Pet lovers
27232,Vegetarians
27233,Vegetarians
27234,High spenders
27235,Demanding foodies
27236,Vegetarians
27238,High spenders
27240,Pet lovers
27243,Pet lovers
27245,College students
27246,Promo Hunters
27247,Demanding foodies
27248,Tech enthusiasts
27249,Large families
27250,Vegetarians
27252,Demanding foodies
27253,Demanding foodies
27254,Karens
27256,Large families
27258,Vegetarians
27259,Pet lovers
27260,Karens
27261,Promo Hunters
27262,High spenders
27263,Vegetarians
27264,Large families
27265,Promo Hunters
27267,Large families
27269,Promo Hunters
27271,Promo Hunters
27272,Large families
27273,Promo Hunters
27274,Vegetarians
27275,Vegetarians
27276,Vegetarians
27277,Large families
27278,Demanding foodies
27279,High spenders
27280,Vegetarians
27282,High spenders
27283,Vegetarians
27284,Large families
27285,Karens
27286,High spenders
27287,Demanding foodies
27288,Promo Hunters
27289,Demanding foodies
27290,Promo Hunters
27291,Pet lovers
27292,High spenders
27293,College students
27294,Large families
27295,Karens
27296,High spenders
27297,High spenders
27298,Karens
27299,Pet lovers
27301,Pet lovers
27302,Large families
27303,Pet lovers
27304,Pet lovers
27305,Vegetarians
27306,Promo Hunters
27307,Karens
27308,Karens
27312,Large families
27313,High spenders
27314,Vegetarians
27316,Pet lovers
27317,Vegetarians
27319,Large families
27320,Promo Hunters
27321,Promo Hunters
27322,Vegetarians
27323,Vegetarians
27324,Large families
27325,Demanding foodies
27327,Large families
27328,Vegetarians
27329,Karens
27331,High spenders
27332,High spenders
27333,Vegetarians
27334,Karens
27335,Vegetarians
27336,Karens
27337,Large families
27338,Vegetarians
27339,Demanding foodies
27340,Vegetarians
27342,Karens
27343,Karens
27345,Promo Hunters
27346,Karens
27348,High spenders
27349,Large families
27350,Large families
27351,Demanding foodies
27352,High spenders
27353,High spenders
27355,Demanding foodies
27356,High spenders
27357,Karens
27358,Tech enthusiasts
27359,High spenders
27360,Vegetarians
27361,Karens
27362,Vegetarians
27363,Promo Hunters
27365,Large families
27366,College students
27367,Vegetarians
27368,Demanding foodies
27369,Demanding foodies
27370,Tech enthusiasts
27371,High spenders
27373,Promo Hunters
27374,Karens
27375,Vegetarians
27376,High spenders
27377,Large families
27380,Large families
27381,Pet lovers
27382,Large families
27383,Demanding foodies
27384,Tech enthusiasts
27385,Promo Hunters
27386,Promo Hunters
27387,Vegetarians
27388,Pet lovers
27389,Tech enthusiasts
27390,Karens
27391,High spenders
27392,Pet lovers
27394,Promo Hunters
27395,Vegetarians
27396,Vegetarians
27397,Tech enthusiasts
27398,Karens
27399,College students
27402,Pet lovers
27403,High spenders
27404,Large families
27405,Promo Hunters
27407,Large families
27408,Pet lovers
27409,Karens
27411,Promo Hunters
27412,Promo Hunters
27413,Demanding foodies
27414,Tech enthusiasts
27416,High spenders
27417,Pet lovers
27418,Large families
27419,Karens
27420,Promo Hunters
27421,Demanding foodies
27422,Large families
27423,Pet lovers
27424,Vegetarians
27425,Karens
27427,Large families
27428,Karens
27429,Karens
27430,Tech enthusiasts
27433,Vegetarians
27435,High spenders
27438,Demanding foodies
27439,Vegetarians
27440,Tech enthusiasts
27442,Pet lovers
27443,Karens
27444,College students
27445,High spenders
27446,Large families
27448,Large families
27449,Pet lovers
27450,Karens
27452,Vegetarians
27453,Demanding foodies
27455,Large families
27456,Pet lovers
27457,Vegetarians
27458,Karens
27459,Vegetarians
27460,College students
27462,Karens
27463,Karens
27464,High spenders
27465,Karens
27466,Tech enthusiasts
27467,Large families
27469,Pet lovers
27472,Large families
27475,Large families
27477,Vegetarians
27478,Demanding foodies
27479,College students
27480,Large families
27481,Tech enthusiasts
27482,Pet lovers
27483,Karens
27484,Promo Hunters
27485,Large families
27486,Karens
27487,Demanding foodies
27489,High spenders
27490,High spenders
27491,Large families
27492,High spenders
27493,Vegetarians
27494,Pet lovers
27496,Vegetarians
27498,Vegetarians
27499,High spenders
27500,Vegetarians
27501,Karens
27502,Promo Hunters
27504,High spenders
27505,Karens
27506,Large families
27507,Vegetarians
27509,Vegetarians
27510,Tech enthusiasts
27511,Promo Hunters
27512,Vegetarians
27513,Tech enthusiasts
27514,Karens
27515,High spenders
27516,Promo Hunters
27518,Promo Hunters
27519,College students
27520,Vegetarians
27521,Demanding foodies
27522,Vegetarians
27523,Karens
27525,Demanding foodies
27526,Vegetarians
27527,Pet lovers
27528,Vegetarians
27529,Karens
27530,Large families
27531,Vegetarians
27533,Vegetarians
27534,Pet lovers
27535,Large families
27536,Karens
27538,Vegetarians
27539,Large families
27540,Demanding foodies
27541,Large families
27542,Promo Hunters
27543,High spenders
27544,Vegetarians
27545,Vegetarians
27546,Large families
27548,High spenders
27549,Pet lovers
27551,Large families
27552,Pet lovers
27553,Vegetarians
27555,Vegetarians
27556,Vegetarians
27557,Vegetarians
27558,Demanding foodies
27560,Pet lovers
27561,Demanding foodies
27562,High spenders
27563,High spenders
27564,High spenders
27565,Pet lovers
27566,Vegetarians
27567,Karens
27568,Large families
27569,Vegetarians
27570,Vegetarians
27572,Karens
27573,Karens
27574,Demanding foodies
27576,Karens
27577,Large families
27578,Large families
27579,Promo Hunters
27580,Pet lovers
27581,Pet lovers
27582,Karens
27583,Vegetarians
27584,Karens
27585,Promo Hunters
27588,Promo Hunters
27589,Promo Hunters
27590,High spenders
27591,Vegetarians
27594,Karens
27595,Pet lovers
27596,Large families
27597,Large families
27598,Pet lovers
27599,Demanding foodies
27600,Vegetarians
27601,Large families
27602,Pet lovers
27603,College students
27604,High spenders
27605,Vegetarians
27606,Large families
27608,High spenders
27609,Vegetarians
27611,Vegetarians
27612,Karens
27613,Karens
27614,Vegetarians
27615,Vegetarians
27618,High spenders
27619,Demanding foodies
27620,Karens
27621,Promo Hunters
27622,Pet lovers
27623,Karens
27624,Large families
27625,Karens
27626,Large families
27627,Tech enthusiasts
27628,Promo Hunters
27629,Promo Hunters
27630,Karens
27631,Promo Hunters
27632,Vegetarians
27633,Large families
27634,Tech enthusiasts
27635,High spenders
27636,Vegetarians
27637,High spenders
27638,Karens
27639,Promo Hunters
27640,High spenders
27643,Large families
27644,College students
27645,Karens
27646,Pet lovers
27647,Vegetarians
27649,Tech enthusiasts
27650,Vegetarians
27651,Tech enthusiasts
27652,High spenders
27653,High spenders
27654,Large families
27655,Promo Hunters
27656,Promo Hunters
27657,Pet lovers
27658,Demanding foodies
27660,Demanding foodies
27661,Large families
27662,High spenders
27663,Vegetarians
27665,Pet lovers
27666,Tech enthusiasts
27667,Promo Hunters
27668,Demanding foodies
27669,Promo Hunters
27670,Promo Hunters
27671,College students
27672,Demanding foodies
27673,Vegetarians
27674,Promo Hunters
27675,Karens
27676,Tech enthusiasts
27677,Demanding foodies
27678,Demanding foodies
27679,Pet lovers
27681,High spenders
27683,Large families
27684,Karens
27685,Vegetarians
27686,Karens
27687,High spenders
27688,Pet lovers
27689,Promo Hunters
27690,Vegetarians
27692,Pet lovers
27693,Vegetarians
27694,Large families
27695,Large families
27696,Large families
27697,High spenders
27699,Demanding foodies
27700,Pet lovers
27701,Large families
27702,High spenders
27703,Pet lovers
27704,High spenders
27705,Karens
27706,Large families
27708,Promo Hunters
27709,Demanding foodies
27710,Pet lovers
27711,College students
27712,Pet lovers
27713,High spenders
27714,Pet lovers
27715,Large families
27716,Pet lovers
27717,Karens
27718,Vegetarians
27719,Vegetarians
27720,Karens
27721,Large families
27722,Vegetarians
27723,Large families
27724,Vegetarians
27725,High spenders
27726,High spenders
27727,Pet lovers
27728,Tech enthusiasts
27730,Tech enthusiasts
27731,Vegetarians
27732,Large families
27733,Demanding foodies
27734,Demanding foodies
27735,Demanding foodies
27736,Demanding foodies
27737,Tech enthusiasts
27738,Pet lovers
27739,Promo Hunters
27740,Tech enthusiasts
27741,College students
27742,Karens
27744,High spenders
27745,High spenders
27746,Vegetarians
27747,Promo Hunters
27748,High spenders
27749,Large families
27750,Promo Hunters
27751,Karens
27752,Tech enthusiasts
27753,Karens
27755,Tech enthusiasts
27756,Demanding foodies
27757,Vegetarians
27758,Demanding foodies
27759,Demanding foodies
27760,High spenders
27761,Demanding foodies
27763,Tech enthusiasts
27764,Large families
27765,Demanding foodies
27766,Promo Hunters
27767,College students
27768,Demanding foodies
27769,Vegetarians
27770,High spenders
27771,Tech enthusiasts
27772,Vegetarians
27773,Demanding foodies
27774,Demanding foodies
27775,Karens
27776,Demanding foodies
27777,Large families
27778,Vegetarians
27780,Large families
27781,Large families
27782,Promo Hunters
27783,Promo Hunters
27784,Large families
27785,High spenders
27788,Vegetarians
27789,Karens
27790,Promo Hunters
27791,High spenders
27792,Large families
27793,Vegetarians
27794,Karens
27795,Karens
27796,Karens
27797,Large families
27798,High spenders
27800,Promo Hunters
27801,Pet lovers
27802,Vegetarians
27803,Vegetarians
27804,High spenders
27805,Demanding foodies
27806,Vegetarians
27807,Large families
27809,Vegetarians
27810,Karens
27811,Karens
27812,Tech enthusiasts
27813,High spenders
27814,Tech enthusiasts
27815,Karens
27816,Promo Hunters
27817,Demanding foodies
27818,Large families
27819,Large families
27820,Large families
27821,Pet lovers
27823,Karens
27824,Karens
27825,Vegetarians
27826,Tech enthusiasts
27827,Pet lovers
27828,Karens
27829,Promo Hunters
27831,Large families
27832,High spenders
27833,Karens
27834,Pet lovers
27835,Promo Hunters
27836,Demanding foodies
27837,Promo Hunters
27838,Tech enthusiasts
27839,Vegetarians
27840,Large families
27841,Karens
27842,High spenders
27844,Vegetarians
27845,Karens
27846,Large families
27847,High spenders
27848,Karens
27849,Demanding foodies
27850,Vegetarians
27851,Vegetarians
27852,Demanding foodies
27853,Promo Hunters
27855,Vegetarians
27856,Pet lovers
27857,Karens
27859,High spenders
27860,Large families
27861,High spenders
27862,Promo Hunters
27863,Vegetarians
27865,Promo Hunters
27866,Large families
27867,Large families
27868,Promo Hunters
27869,College students
27870,High spenders
27871,Karens
27872,Promo Hunters
27873,Vegetarians
27875,Pet lovers
27876,Demanding foodies
27877,High spenders
27880,Vegetarians
27881,High spenders
27882,Vegetarians
27884,Large families
27885,Pet lovers
27886,High spenders
27887,Promo Hunters
27888,Karens
27889,Vegetarians
27890,Karens
27891,High spenders
27892,Karens
27893,Large families
27895,Karens
27896,Vegetarians
27897,Large families
27898,High spenders
27899,Pet lovers
27901,Promo Hunters
27902,Demanding foodies
27903,Vegetarians
27904,Demanding foodies
27905,Large families
27906,Demanding foodies
27907,High spenders
27910,Pet lovers
27913,Promo Hunters
27914,High spenders
27916,Tech enthusiasts
27917,Vegetarians
27918,Vegetarians
27920,Large families
27921,Large families
27922,Karens
27923,Large families
27924,Vegetarians
27925,High spenders
27926,Large families
27927,Large families
27929,High spenders
27930,Vegetarians
27932,Promo Hunters
27933,Karens
27935,Vegetarians
27936,Karens
27937,Karens
27938,Promo Hunters
27939,Pet lovers
27941,Large families
27942,Pet lovers
27943,Large families
27944,High spenders
27945,Large families
27946,Tech enthusiasts
27947,Promo Hunters
27949,Large families
27950,Karens
27951,Promo Hunters
27952,Pet lovers
27953,Tech enthusiasts
27954,Promo Hunters
27955,Pet lovers
27956,High spenders
27957,Pet lovers
27958,Large families
27959,High spenders
27960,Vegetarians
27961,Pet lovers
27963,High spenders
27965,Promo Hunters
27966,High spenders
27968,Demanding foodies
27969,Large families
27970,Vegetarians
27971,Large families
27972,High spenders
27974,Vegetarians
27975,High spenders
27976,Karens
27977,Vegetarians
27978,Karens
27979,Large families
27982,Tech enthusiasts
27983,Vegetarians
27984,Large families
27985,Large families
27989,Karens
27990,College students
27992,Vegetarians
27993,Karens
27994,Karens
27995,Vegetarians
27996,Large families
27997,Promo Hunters
27998,Karens
27999,Large families
28001,Promo Hunters
28002,High spenders
28003,Vegetarians
28004,Large families
28005,Vegetarians
28006,Large families
28007,Large families
28008,Vegetarians
28009,Tech enthusiasts
28010,High spenders
28012,Vegetarians
28013,Pet lovers
28014,Demanding foodies
28015,Demanding foodies
28016,Pet lovers
28017,Demanding foodies
28018,Pet lovers
28019,College students
28020,Vegetarians
28022,Karens
28023,Large families
28025,Karens
28026,Pet lovers
28027,Karens
28028,Pet lovers
28029,Promo Hunters
28030,High spenders
28031,High spenders
28032,Large families
28033,Promo Hunters
28035,Tech enthusiasts
28036,Demanding foodies
28037,High spenders
28038,High spenders
28039,Large families
28040,College students
28041,High spenders
28042,Pet lovers
28043,Vegetarians
28045,Tech enthusiasts
28046,Vegetarians
28049,Promo Hunters
28050,High spenders
28051,High spenders
28052,Karens
28053,Demanding foodies
28054,Karens
28055,Promo Hunters
28056,Vegetarians
28057,Pet lovers
28058,Demanding foodies
28059,High spenders
28060,Promo Hunters
28061,Karens
28062,Promo Hunters
28063,Large families
28064,Tech enthusiasts
28067,Karens
28068,High spenders
28069,Vegetarians
28071,Karens
28072,Large families
28073,Large families
28074,Tech enthusiasts
28075,Karens
28076,Karens
28077,High spenders
28078,Karens
28079,Large families
28080,Promo Hunters
28081,Vegetarians
28082,College students
28084,Vegetarians
28085,Demanding foodies
28087,Promo Hunters
28089,Karens
28090,High spenders
28091,Demanding foodies
28092,Karens
28093,Pet lovers
28095,Promo Hunters
28096,High spenders
28098,High spenders
28100,Vegetarians
28101,Tech enthusiasts
28102,Tech enthusiasts
28105,Pet lovers
28107,Vegetarians
28108,Tech enthusiasts
28109,High spenders
28110,High spenders
28111,Large families
28112,Karens
28116,Vegetarians
28118,Large families
28119,Promo Hunters
28120,High spenders
28121,Demanding foodies
28122,Karens
28123,Large families
28124,High spenders
28125,Demanding foodies
28126,Promo Hunters
28127,Promo Hunters
28128,Large families
28131,Karens
28132,Demanding foodies
28133,Promo Hunters
28134,Large families
28135,Large families
28136,High spenders
28137,Tech enthusiasts
28138,High spenders
28139,Promo Hunters
28141,Demanding foodies
28142,High spenders
28143,Large families
28144,Demanding foodies
28146,Vegetarians
28147,Vegetarians
28148,Vegetarians
28149,Large families
28150,Vegetarians
28152,Pet lovers
28153,High spenders
28154,Promo Hunters
28155,Vegetarians
28156,Demanding foodies
28157,Large families
28158,Karens
28159,Vegetarians
28162,Promo Hunters
28163,Vegetarians
28164,Vegetarians
28165,Large families
28166,Vegetarians
28168,Demanding foodies
28170,Large families
28171,Demanding foodies
28173,Pet lovers
28175,Large families
28176,College students
28177,Pet lovers
28179,Demanding foodies
28180,Large families
28181,Pet lovers
28182,Vegetarians
28184,Demanding foodies
28185,Pet lovers
28186,Vegetarians
28187,Tech enthusiasts
28188,Pet lovers
28189,Large families
28191,Large families
28192,Vegetarians
28193,Large families
28194,Large families
28195,Karens
28196,Large families
28197,Promo Hunters
28198,Karens
28199,Demanding foodies
28200,Vegetarians
28201,Large families
28202,Vegetarians
28203,Large families
28204,Vegetarians
28205,Karens
28207,High spenders
28208,High spenders
28209,Vegetarians
28210,Large families
28211,Karens
28213,Pet lovers
28214,Vegetarians
28215,Vegetarians
28216,High spenders
28217,Vegetarians
28218,Promo Hunters
28219,Demanding foodies
28220,Karens
28221,High spenders
28222,High spenders
28223,Pet lovers
28224,Tech enthusiasts
28225,Karens
28226,Demanding foodies
28227,Vegetarians
28228,Vegetarians
28229,Demanding foodies
28230,Karens
28231,Karens
28232,Large families
28233,High spenders
28234,Tech enthusiasts
28235,Tech enthusiasts
28239,Demanding foodies
28240,Promo Hunters
28241,Karens
28242,Karens
28243,Demanding foodies
28244,Promo Hunters
28245,Promo Hunters
28246,Demanding foodies
28247,Karens
28248,High spenders
28250,Pet lovers
28251,Karens
28254,Pet lovers
28256,Tech enthusiasts
28258,Promo Hunters
28259,Large families
28260,Vegetarians
28264,Vegetarians
28265,Promo Hunters
28268,High spenders
28270,Vegetarians
28271,Large families
28272,Karens
28273,Demanding foodies
28275,Demanding foodies
28276,Promo Hunters
28277,Karens
28278,Karens
28279,Large families
28280,High spenders
28281,High spenders
28283,Large families
28284,Vegetarians
28285,Tech enthusiasts
28286,High spenders
28288,Large families
28289,Vegetarians
28292,Demanding foodies
28294,Promo Hunters
28295,Vegetarians
28296,Karens
28297,Demanding foodies
28298,Karens
28299,Large families
28300,High spenders
28301,College students
28302,Karens
28303,Vegetarians
28304,Large families
28305,High spenders
28307,Demanding foodies
28308,Vegetarians
28309,Tech enthusiasts
28310,Vegetarians
28311,High spenders
28313,Pet lovers
28314,High spenders
28315,High spenders
28316,Demanding foodies
28317,Karens
28318,Vegetarians
28319,Vegetarians
28320,Tech enthusiasts
28322,Promo Hunters
28323,High spenders
28324,College students
28325,Karens
28326,Large families
28327,Karens
28328,Demanding foodies
28329,High spenders
28330,Demanding foodies
28331,Karens
28332,Promo Hunters
28333,Promo Hunters
28334,Demanding foodies
28335,Pet lovers
28336,College students
28337,Demanding foodies
28338,Promo Hunters
28339,Demanding foodies
28340,College students
28341,Promo Hunters
28342,Tech enthusiasts
28344,Demanding foodies
28345,Vegetarians
28346,Large families
28348,Vegetarians
28349,Promo Hunters
28351,Karens
28352,Karens
28356,Demanding foodies
28357,Large families
28358,Pet lovers
28360,College students
28361,Tech enthusiasts
28362,High spenders
28363,Vegetarians
28364,Promo Hunters
28365,High spenders
28366,Vegetarians
28367,College students
28368,High spenders
28369,Large families
28370,Large families
28371,Vegetarians
28372,Karens
28374,Karens
28376,Pet lovers
28379,Karens
28381,Demanding foodies
28382,Large families
28383,Vegetarians
28384,Promo Hunters
28387,Karens
28388,Pet lovers
28389,Pet lovers
28390,Pet lovers
28391,Vegetarians
28392,Pet lovers
28393,Demanding foodies
28394,Vegetarians
28395,Karens
28396,Karens
28397,Demanding foodies
28398,Karens
28399,High spenders
28400,Promo Hunters
28401,Large families
28402,High spenders
28403,Large families
28404,Large families
28405,High spenders
28406,Karens
28407,High spenders
28408,Vegetarians
28409,Demanding foodies
28410,Pet lovers
28411,High spenders
28412,Large families
28413,Vegetarians
28414,Vegetarians
28415,Vegetarians
28416,Large families
28417,Vegetarians
28418,Pet lovers
28419,Vegetarians
28420,Karens
28421,Demanding foodies
28422,Promo Hunters
28423,Large families
28424,Karens
28425,Pet lovers
28426,High spenders
28427,Tech enthusiasts
28428,Promo Hunters
28429,Vegetarians
28430,Karens
28431,College students
28432,Promo Hunters
28433,High spenders
28434,High spenders
28435,Large families
28436,Large families
28437,Large families
28438,Pet lovers
28439,Large families
28441,Promo Hunters
28442,Karens
28444,Large families
28446,Karens
28447,Pet lovers
28448,Pet lovers
28449,Karens
28450,High spenders
28451,Large families
28453,Large families
28454,Demanding foodies
28455,High spenders
28456,Vegetarians
28457,Promo Hunters
28458,Demanding foodies
28459,Large families
28460,Pet lovers
28461,Karens
28462,Large families
28464,Promo Hunters
28465,Pet lovers
28466,High spenders
28467,Vegetarians
28468,College students
28469,Pet lovers
28470,Karens
28471,Large families
28474,Demanding foodies
28475,Karens
28476,Large families
28477,Karens
28478,Karens
28479,Tech enthusiasts
28480,Pet lovers
28481,Vegetarians
28482,Vegetarians
28484,Vegetarians
28485,Large families
28486,Large families
28487,College students
28489,Demanding foodies
28490,Pet lovers
28491,Large families
28492,Karens
28493,Karens
28494,Demanding foodies
28495,Karens
28496,Vegetarians
28498,Promo Hunters
28499,Large families
28500,High spenders
28501,High spenders
28502,Vegetarians
28503,Pet lovers
28504,Vegetarians
28505,Promo Hunters
28506,Karens
28507,Pet lovers
28508,Demanding foodies
28509,College students
28510,Vegetarians
28511,Large families
28512,Vegetarians
28514,Vegetarians
28515,High spenders
28516,Karens
28517,Pet lovers
28518,High spenders
28519,Vegetarians
28521,Promo Hunters
28522,Large families
28523,Karens
28524,Large families
28528,Large families
28530,High spenders
28531,High spenders
28533,Pet lovers
28534,High spenders
28535,Tech enthusiasts
28536,Large families
28538,Promo Hunters
28539,Tech enthusiasts
28540,Promo Hunters
28541,Vegetarians
28543,High spenders
28545,Demanding foodies
28546,Karens
28547,Karens
28548,Tech enthusiasts
28549,Vegetarians
28550,Large families
28551,High spenders
28552,Large families
28553,Vegetarians
28554,College students
28555,High spenders
28556,Large families
28557,Vegetarians
28558,Large families
28559,Promo Hunters
28560,Pet lovers
28562,Vegetarians
28563,High spenders
28564,Karens
28565,Tech enthusiasts
28566,Vegetarians
28567,Karens
28568,Large families
28569,Demanding foodies
28570,Vegetarians
28571,Large families
28572,Vegetarians
28573,Pet lovers
28574,Vegetarians
28575,Vegetarians
28576,Promo Hunters
28577,Karens
28579,Demanding foodies
28580,Karens
28582,Demanding foodies
28583,Promo Hunters
28584,Demanding foodies
28585,Tech enthusiasts
28587,Pet lovers
28590,Promo Hunters
28591,Karens
28592,Vegetarians
28593,Demanding foodies
28594,High spenders
28595,High spenders
28596,High spenders
28597,Tech enthusiasts
28598,Large families
28599,Vegetarians
28600,Tech enthusiasts
28601,College students
28602,Tech enthusiasts
28603,Tech enthusiasts
28605,Demanding foodies
28606,Vegetarians
28607,High spenders
28608,Karens
28609,Promo Hunters
28610,Karens
28611,Demanding foodies
28612,Tech enthusiasts
28613,Pet lovers
28614,High spenders
28615,Large families
28616,Karens
28618,Karens
28621,Tech enthusiasts
28622,Promo Hunters
28625,Vegetarians
28626,Large families
28627,Large families
28628,Karens
28629,Karens
28630,Large families
28631,Tech enthusiasts
28633,Karens
28634,High spenders
28635,Karens
28636,Pet lovers
28637,Pet lovers
28638,Karens
28639,Vegetarians
28640,Pet lovers
28641,Promo Hunters
28642,Demanding foodies
28643,Karens
28644,Tech enthusiasts
28645,Promo Hunters
28646,College students
28647,Vegetarians
28649,High spenders
28650,Karens
28652,High spenders
